GN_ID,Name,Identifier,Description,Latitude,Longitude,Type,State,FIPS,County,Region,Topo
4204116,Knee Buckle,,,31.04328,-81.914,STMB,GA,39,Camden,Georgia Coast
4204182,Knox Suck,,,31.10189,-81.9115,SWMP,GA,39,Camden,Georgia Coast
4204783,Lakemont Town Homes,,,30.76746,-81.61788,PPL,GA,39,Camden,Georgia Coast
4204907,Lampadocia (historical),,,31.0244,-81.6001,PPLQ,GA,39,Camden,Georgia Coast
4204951,Lands End,,,30.73996,-81.52148,PPL,GA,39,Camden,Georgia Coast
4204984,Lang Creek,,,30.95329,-81.66566,STM,GA,39,Camden,Georgia Coast
4204999,Langs Old Still (historical),,,31.02079,-81.90206,,GA,39,Camden,Georgia Coast
4205140,Laurel Island,,,30.82079,-81.59093,ISL,GA,39,Camden,Georgia Coast
4205181,Lawnwood Cemetery,,,30.77885,-81.68288,CMTY,GA,39,Camden,Georgia Coast
4205754,Lime Rock,,,31.06356,-81.92984,,GA,39,Camden,Georgia Coast
4205986,Little Catfish Creek,,,30.77496,-81.68483,STM,GA,39,Camden,Georgia Coast
4206073,Little Cumberland Island,,,30.95107,-81.41343,ISL,GA,39,Camden,Georgia Coast
4206074,Little Cumberland Island Lighthouse,,,30.97619,-81.41309,LTHSE,GA,39,Camden,Georgia Coast
4206118,Little Griffin Bluff,,,30.75329,-81.65982,CLF,GA,39,Camden,Georgia Coast
4206188,Little Mineral Lake,,,31.06773,-81.90206,LK,GA,39,Camden,Georgia Coast
4206577,London Hill,,,30.84468,-81.61177,PPL,GA,39,Camden,Georgia Coast
4206578,London Hill,,,30.85412,-81.60621,MT,GA,39,Camden,Georgia Coast
4206579,London Hill Bluff,,,30.84301,-81.61232,CLF,GA,39,Camden,Georgia Coast
4206589,Long Bluff,,,30.90662,-81.86094,CLF,GA,39,Camden,Georgia Coast
4206590,Long Bluff Plantation (historical),,,30.90718,-81.86094,,GA,39,Camden,Georgia Coast
4206691,Long Island,,,30.90412,-81.61205,ISL,GA,39,Camden,Georgia Coast
4206718,Long Point,,,30.94051,-81.40371,CAPE,GA,39,Camden,Georgia Coast
4206771,Longwood Plantation (historical),,,30.80023,-81.6901,,GA,39,Camden,Georgia Coast
4206791,Lookout Point,,,30.96857,-81.61232,CAPE,GA,39,Camden,Georgia Coast
4206998,Lower Hog Pen Bluff,,,31.09384,-81.91178,CLF,GA,39,Camden,Georgia Coast
4207448,Madison Chapel,,,30.95718,-81.72177,CH,GA,39,Camden,Georgia Coast
4207490,Magnolia Bluff,,,30.95662,-81.89122,CLF,GA,39,Camden,Georgia Coast
4207501,Magnolia Church,,,30.92745,-81.70316,CH,GA,39,Camden,Georgia Coast
4207556,Maiden Creek,,,31.0669,-81.5326,STM,GA,39,Camden,Georgia Coast
4207580,Mallard Pointe,,,30.86273,-81.6226,PPL,GA,39,Camden,Georgia Coast
4207586,Mallets Cemetery,,,30.79773,-81.85039,CMTY,GA,39,Camden,Georgia Coast
4207587,Mallets Creek,,,30.79579,-81.84011,STM,GA,39,Camden,Georgia Coast
4207588,Malkintooh Creek,,,30.88301,-81.44537,CHN,GA,39,Camden,Georgia Coast
4207590,Mallets Landing,,,30.79579,-81.85261,MALL,GA,39,Camden,Georgia Coast
4207658,Manning Cemetery,,,30.88245,-81.85011,CMTY,GA,39,Camden,Georgia Coast
4207776,Mariana Plantation (historical),,,30.81274,-81.54204,,GA,39,Camden,Georgia Coast
4207777,Marianna (historical),,,30.80968,-81.53454,PPLQ,GA,39,Camden,Georgia Coast
4207778,Marianna Creek,,,30.82079,-81.52482,STM,GA,39,Camden,Georgia Coast
4207799,Mariners Landing,,,30.77051,-81.62038,PPL,GA,39,Camden,Georgia Coast
4207946,Martin Glen,,,30.77523,-81.72677,PPL,GA,39,Camden,Georgia Coast
4208026,Mary Lee Clark Elementary School,,,30.76996,-81.5909,SCH,GA,39,Camden,Georgia Coast
4208033,Maryfield Plantation (historical),,,30.98162,-81.80316,,GA,39,Camden,Georgia Coast
4208192,May Branch,,,30.76468,-81.6726,STM,GA,39,Camden,Georgia Coast
4208196,May Creek,,,30.77246,-81.66232,PPL,GA,39,Camden,Georgia Coast
4208230,Mays Bluff,,,30.90551,-81.88761,PPL,GA,39,Camden,Georgia Coast
4208285,McCall,,,30.86477,-81.45319,PNDI,GA,39,Camden,Georgia Coast
4208300,McCarthy Bridge,,,31.11412,-81.61372,BDG,GA,39,Camden,Georgia Coast
4208971,Merrles Bluff,,,30.78634,-81.7915,CLF,GA,39,Camden,Georgia Coast
4208972,Merrows Landing,,,31.02106,-81.90372,,GA,39,Camden,Georgia Coast
4209112,Midriver,,,30.97579,-81.86733,PPL,GA,39,Camden,Georgia Coast
4209329,Mill Creek,,,30.7519,-81.49454,STM,GA,39,Camden,Georgia Coast
4209488,Miller Creek,,,30.97495,-81.7215,STM,GA,39,Camden,Georgia Coast
4209532,Millers Bluff,,,30.74163,-81.52398,CLF,GA,39,Camden,Georgia Coast
4209533,Millers Branch,,,30.73718,-81.62454,STM,GA,39,Camden,Georgia Coast
4209579,Mills Ferry (historical),,,31.08856,-81.92372,RDJCT,GA,39,Camden,Georgia Coast
4209710,Mission Trace,,,30.78218,-81.59177,PPL,GA,39,Camden,Georgia Coast
4209872,Monfort Island,,,30.90162,-81.82233,ISL,GA,39,Camden,Georgia Coast
4209879,Monkey Island,,,30.96079,-81.75427,ISL,GA,39,Camden,Georgia Coast
4209880,Monkey Island Creek,,,30.97023,-81.74733,STM,GA,39,Camden,Georgia Coast
4210864,Mount Oran Church,,,31.10523,-81.64899,CH,GA,39,Camden,Georgia Coast
4211040,Mount Sinai Church,,,31.04162,-81.54566,CH,GA,39,Camden,Georgia Coast
4211215,Mount Zion Church,,,31.14828,-81.80539,CH,GA,39,Camden,Georgia Coast
4211343,Mount Zion Church (historical),,,30.87357,-81.8665,CH,GA,39,Camden,Georgia Coast
4211512,Mud Creek,,,30.89746,-81.47787,CHN,GA,39,Camden,Georgia Coast
4211540,Mud Lake,,,31.05617,-81.90186,LK,GA,39,Camden,Georgia Coast
4211619,Mumford Creek,,,30.88079,-81.47037,CHN,GA,39,Camden,Georgia Coast
4211734,Mush Bluff,,,30.84385,-81.57399,CLF,GA,39,Camden,Georgia Coast
4211932,Negro House Bay,,,30.92804,-81.58883,SWMP,GA,39,Camden,Georgia Coast
4212266,New Hope Church,,,30.92134,-81.7915,CH,GA,39,Camden,Georgia Coast
4212267,New Hope Church,,,30.76607,-81.58038,CH,GA,39,Camden,Georgia Coast
4212396,New Hope Swamp,,,30.90746,-81.65288,SWMP,GA,39,Camden,Georgia Coast
4212538,New Hope Island,,,30.90273,-81.65316,ISL,GA,39,Camden,Georgia Coast
4212606,New Town Plantation (historical),,,30.72718,-81.51287,,GA,39,Camden,Georgia Coast
4212849,Nobles Branch,,,30.99245,-81.68733,STM,GA,39,Camden,Georgia Coast
4212856,Noddings Point,,,31.03218,-81.50482,CAPE,GA,39,Camden,Georgia Coast
4212950,North Breakers,,,30.98801,-81.38454,AREA,GA,39,Camden,Georgia Coast
4212964,North Camden School (historical),,,31.13051,-81.81372,SCH,GA,39,Camden,Georgia Coast
4213025,North Fork Crooked River,,,30.83773,-81.69566,STM,GA,39,Camden,Georgia Coast
4213123,North River,,,30.72663,-81.53204,STM,GA,39,Camden,Georgia Coast
4213127,North River Marshes,,,30.75524,-81.54815,PPLX,GA,39,Camden,Georgia Coast
4213128,North River Oaks,,,30.75857,-81.52343,PPL,GA,39,Camden,Georgia Coast
4213330,Nottely River,,,35.08981,-84.0763,STM,NC,39,Camden,Georgia Coast
4213339,Noyles Cut,,,30.9969,-81.56593,CHN,GA,39,Camden,Georgia Coast
4213429,Oak Grove Cemetery,,,30.72329,-81.55399,CMTY,GA,39,Camden,Georgia Coast
4213471,Oak Grove Church,,,31.02912,-81.80678,CH,GA,39,Camden,Georgia Coast
4213472,Oak Grove Baptist Church,,,31.07412,-81.88678,CH,GA,39,Camden,Georgia Coast
4213544,Oak Grove School (historical),,,31.06551,-81.88817,SCH,GA,39,Camden,Georgia Coast
4213581,Oak Hill Cemetery,,,30.80857,-81.85733,CMTY,GA,39,Camden,Georgia Coast
4213589,Oak Hill Church,,,30.80884,-81.85705,CH,GA,39,Camden,Georgia Coast
4213776,Oakwood Homes Mobile Home Park,,,30.7869,-81.68066,PPL,GA,39,Camden,Georgia Coast
4213794,Ocean Pond,,,30.94079,-81.59732,LK,GA,39,Camden,Georgia Coast
4214196,Old Spanish Mission,,,31.02079,-81.5101,,GA,39,Camden,Georgia Coast
4214238,Oldhouse Creek,,,30.80135,-81.47593,STM,GA,39,Camden,Georgia Coast
4214352,Oquin Ferry (historical),,,31.07523,-81.92706,RDJCT,GA,39,Camden,Georgia Coast
4214445,Our Lady Star of the Sea Catholic Church,,,30.72551,-81.54621,CH,GA,39,Camden,Georgia Coast
4214515,Owens Ferry,,,30.96968,-81.80761,,GA,39,Camden,Georgia Coast
4214612,Palmas Realas,,,30.84579,-81.56927,PPL,GA,39,Camden,Georgia Coast
4214646,Palmetto Pines Mobile Home Park,,,30.78079,-81.6826,PPL,GA,39,Camden,Georgia Coast
4215249,Pelican Spit,,,30.97496,-81.39148,BAR,GA,39,Camden,Georgia Coast
4215457,Peter Point Landing,,,30.74413,-81.52148,,GA,39,Camden,Georgia Coast
4215458,Peter Point Oaks,,,30.75579,-81.5226,PPL,GA,39,Camden,Georgia Coast
4215802,Pine Barren Swamp,,,30.89412,-81.59732,SWMP,GA,39,Camden,Georgia Coast
4215981,Pine Island,,,30.98218,-81.66094,ISL,GA,39,Camden,Georgia Coast
4216225,Piney Bluff,,,31.01968,-81.53816,PPL,GA,39,Camden,Georgia Coast
4216294,Piney Island,,,30.97357,-81.69872,ISL,GA,39,Camden,Georgia Coast
4216296,Piney Island Creek,,,30.97523,-81.70066,STM,GA,39,Camden,Georgia Coast
4216454,Plantation Oaks,,,30.75274,-81.5226,PPL,GA,39,Camden,Georgia Coast
4216456,Plantation Point,,,30.94551,-81.74094,PPL,GA,39,Camden,Georgia Coast
4216805,Plum Orchard Wharf,,,30.85579,-81.46398,WHRF,GA,39,Camden,Georgia Coast
4216839,Point Peter,,,30.72663,-81.51509,CAPE,GA,39,Camden,Georgia Coast
4216841,Point Peter Creek,,,30.72718,-81.50815,STM,GA,39,Camden,Georgia Coast
4216903,Pompey Island,,,30.95412,-81.50288,ISL,GA,39,Camden,Georgia Coast
4217508,Providence Church,,,31.05773,-81.809,CH,GA,39,Camden,Georgia Coast
4217582,Pumpkin Branch,,,30.82079,-81.64121,INLT,GA,39,Camden,Georgia Coast
4217651,Quail Hollow,,,30.75774,-81.56232,PPLX,GA,39,Camden,Georgia Coast
4217671,Quarterman Cemetery,,,31.07245,-81.69761,CMTY,GA,39,Camden,Georgia Coast
4217672,Quarterman Creek,,,31.05217,-81.69344,STM,GA,39,Camden,Georgia Coast
4217772,Raccoon Key Spit,,,31.00662,-81.45232,BAR,GA,39,Camden,Georgia Coast
4217837,Rains Landing,,,30.99745,-81.90678,PPL,GA,39,Camden,Georgia Coast
4218063,Red Bluff,,,31.05106,-81.69566,PPL,GA,39,Camden,Georgia Coast
4218080,Red Bridge (historical),,,30.87912,-81.43676,BDG,GA,39,Camden,Georgia Coast
4218183,Redcap Swamp,,,31.11523,-81.77678,SWMP,GA,39,Camden,Georgia Coast
4218349,Refuge (historical),,,30.98912,-81.72983,PPLQ,GA,39,Camden,Georgia Coast
4218350,Refuge Camp,,,30.99412,-81.77011,CMP,GA,39,Camden,Georgia Coast
4218384,Refuge Plantation (historical),,,30.99412,-81.77233,,GA,39,Camden,Georgia Coast
4218873,Riley Creek,,,30.89107,-81.85455,STM,GA,39,Camden,Georgia Coast
4218911,Rising Daughter Church,,,31.10523,-81.63983,CH,GA,39,Camden,Georgia Coast
4218945,River Cove,,,30.84607,-81.5726,PPL,GA,39,Camden,Georgia Coast
4218960,River Oaks,,,30.75774,-81.52454,PPL,GA,39,Camden,Georgia Coast
4218963,River Oaks at Harrietts Bluff,,,30.87218,-81.58649,PPL,GA,39,Camden,Georgia Coast
4219093,Riverview,,,30.74524,-81.57593,PPLX,GA,39,Camden,Georgia Coast
4219818,Rose Creek,,,30.9244,-81.81483,STM,GA,39,Camden,Georgia Coast
4219823,Rose Creek Swamp,,,30.89201,-81.6987,SWMP,GA,39,Camden,Georgia Coast
4220108,Ruhamah Church,,,30.8119,-81.75177,CH,GA,39,Camden,Georgia Coast
4220109,Ruhamah Mission,,,30.86996,-81.58427,CH,GA,39,Camden,Georgia Coast
4220110,Ruhamah School (historical),,,30.80829,-81.7415,SCH,GA,39,Camden,Georgia Coast
4220122,Runnymeade,,,30.96079,-81.70983,PPL,GA,39,Camden,Georgia Coast
4220272,Sadlers Creek,,,30.85773,-81.58121,STM,GA,39,Camden,Georgia Coast
4220273,Sadlers Cove,,,30.86773,-81.61788,PPL,GA,39,Camden,Georgia Coast
4220274,Sadlers Landing,,,30.87135,-81.60816,PPL,GA,39,Camden,Georgia Coast
4220294,Saint Andrew Sound,,,30.98829,-81.42843,BAY,GA,39,Camden,Georgia Coast
4220471,Saint Johns Church,,,30.83329,-81.56399,CH,GA,39,Camden,Georgia Coast
4220629,St. Marys,,,30.73051,-81.54649,PPL,GA,39,Camden,Georgia Coast
4220630,St Marys Airport,,,30.74856,-81.55876,AIRP,GA,39,Camden,Georgia Coast
4220654,Saint Mary's Elementary School,,,30.72685,-81.54649,SCH,GA,39,Camden,Georgia Coast
4220656,Saint Marys Entrance,,,30.71024,-81.42954,CHN,GA,39,Camden,Georgia Coast
4220660,Saint Marys Historic District,,,30.7219,-81.54982,PRK,GA,39,Camden,Georgia Coast
4221111,Sanctuary Ridge,,,30.93912,-81.41704,RDGE,GA,39,Camden,Georgia Coast
4221236,Sandwash Creek,,,30.87995,-81.84955,SWMP,GA,39,Camden,Georgia Coast
4221392,Saras Landing Creek,,,31.03718,-81.6501,STM,GA,39,Camden,Georgia Coast
4221501,Satilla Bluff,,,30.95162,-81.67844,CLF,GA,39,Camden,Georgia Coast
4221512,Satilla River,,,30.98357,-81.45815,STM,GA,39,Camden,Georgia Coast
4221513,Satilla River Waterfront Park,,,30.97245,-81.724,PRK,GA,39,Camden,Georgia Coast
4221514,Satilla Shores,,,31.12329,-81.55677,PPL,GA,39,Camden,Georgia Coast
4221642,Scarlet,,,30.93412,-81.76372,PPL,GA,39,Camden,Georgia Coast
4221679,Schooner Landing,,,30.9544,-81.53093,,GA,39,Camden,Georgia Coast
4221696,Scotchville School (historical),,,30.7869,-81.64593,SCH,GA,39,Camden,Georgia Coast
4221701,Scotchville,,,30.76912,-81.61732,PPL,GA,39,Camden,Georgia Coast
4221774,Scrubby Bluff,,,30.74579,-81.65399,CLF,GA,39,Camden,Georgia Coast
4221775,Scrubby Bluff School (historical),,,30.75968,-81.6526,SCH,GA,39,Camden,Georgia Coast
4221824,Seals,,,30.87301,-81.70399,PPL,GA,39,Camden,Georgia Coast
4221835,Seals Swamp,,,30.86857,-81.68316,SWMP,GA,39,Camden,Georgia Coast
4222061,Shadowland,,,30.74607,-81.58732,PPL,GA,39,Camden,Georgia Coast
4222312,Sheffield Island,,,30.84968,-81.60899,ISL,GA,39,Camden,Georgia Coast
4222315,Sheffield Cemetery,,,30.81551,-81.70205,CMTY,GA,39,Camden,Georgia Coast
4222324,Shell Creek,,,30.95051,-81.42232,CHN,GA,39,Camden,Georgia Coast
4222329,Shellbine Creek,,,30.91023,-81.49176,STM,GA,39,Camden,Georgia Coast
4222330,Shellbine,,,30.90773,-81.5176,PPL,GA,39,Camden,Georgia Coast
4222557,Shingle Bay,,,30.78329,-81.67733,SWMP,GA,39,Camden,Georgia Coast
4222562,Shingle Swamp,,,30.85658,-81.68402,SWMP,GA,39,Camden,Georgia Coast
4222563,Shingle Swamp Island,,,30.86384,-81.67844,ISL,GA,39,Camden,Georgia Coast
4222756,Silco,,,30.86829,-81.83094,PPL,GA,39,Camden,Georgia Coast
4222837,Simmons Bluff,,,30.85662,-81.60566,CLF,GA,39,Camden,Georgia Coast
4222838,Simmons Branch,,,30.97523,-81.64483,STM,GA,39,Camden,Georgia Coast
4223055,Slades Old Field Landing,,,31.04523,-81.92511,,GA,39,Camden,Georgia Coast
4223869,Sparkman Creek,,,30.9844,-81.58316,STM,GA,39,Camden,Georgia Coast
4223968,Spring Bluff,,,31.10579,-81.62983,PPL,GA,39,Camden,Georgia Coast
4224057,Spring Hill Church,,,30.85801,-81.81094,CH,GA,39,Camden,Georgia Coast
4224248,Spur Island,,,30.89857,-81.67205,ISL,GA,39,Camden,Georgia Coast
4224260,Stafford,,,30.81551,-81.46704,PPL,GA,39,Camden,Georgia Coast
4224261,Stafford Airport,,,30.81083,-81.4624,AIRP,GA,39,Camden,Georgia Coast
4224264,Stafford Island,,,30.80996,-81.48259,ISL,GA,39,Camden,Georgia Coast
4224266,Stafford Wharf (historical),,,30.81496,-81.47204,WHRF,GA,39,Camden,Georgia Coast
4224274,Stafford Cemetery,,,30.8119,-81.46593,CMTY,GA,39,Camden,Georgia Coast
4224640,Still Island,,,31.07829,-81.71455,ISL,GA,39,Camden,Georgia Coast
4224700,Stockwell Bluff,,,30.91718,-81.42593,CLF,GA,39,Camden,Georgia Coast
4225053,Sugar Mill Plantation,,,30.77662,-81.57843,PPL,GA,39,Camden,Georgia Coast
4225353,Swampwolf Bay,,,30.8047,-81.71464,SWMP,GA,39,Camden,Georgia Coast
4225381,Sweeny Creek,,,31.04134,-81.66094,STM,GA,39,Camden,Georgia Coast
4225409,Sweetwater Branch,,,30.75662,-81.5401,STM,GA,39,Camden,Georgia Coast
4225439,Sweetwater Lake,,,30.85912,-81.42676,SWMP,GA,39,Camden,Georgia Coast
4225587,Table Point,,,30.88357,-81.45759,CAPE,GA,39,Camden,Georgia Coast
4225765,Tarboro,,,31.01773,-81.80539,PPL,GA,39,Camden,Georgia Coast
4225981,Temple Church,,,30.80912,-81.78816,CH,GA,39,Camden,Georgia Coast
4225988,Temple Creek,,,30.7994,-81.79816,STM,GA,39,Camden,Georgia Coast
4226040,Terra Haute,,,30.78635,-81.69455,PPL,GA,39,Camden,Georgia Coast
4226044,Terrapin Point,,,30.92607,-81.45148,CAPE,GA,39,Camden,Georgia Coast
4226178,The Lakes,,,30.79385,-81.6476,PPLX,GA,39,Camden,Georgia Coast
4226191,The Meadows,,,30.8044,-81.70899,PPLX,GA,39,Camden,Georgia Coast
4226567,Tiger Branch,,,30.9044,-81.73177,SWMP,GA,39,Camden,Georgia Coast
4226583,Tiger Swamp,,,31.11967,-81.72927,SWMP,GA,39,Camden,Georgia Coast
4226604,Tillman Island,,,30.91134,-81.66538,ISL,GA,39,Camden,Georgia Coast
4226729,Todd Creek,,,30.96301,-81.50815,STM,GA,39,Camden,Georgia Coast
4226779,Tompkins,,,30.91162,-81.79261,PPL,GA,39,Camden,Georgia Coast
4226780,Tompkins Cemetery,,,30.92162,-81.79066,CMTY,GA,39,Camden,Georgia Coast
4226841,Tower Swamp,,,31.0021,-81.76744,SWMP,GA,39,Camden,Georgia Coast
4227179,Trout Lake,,,30.91175,-81.89983,LK,GA,39,Camden,Georgia Coast
4227423,Turner Lakes,,,31.05134,-81.93122,LK,GA,39,Camden,Georgia Coast
4227632,Umbrella Creek,,,31.01857,-81.45343,STM,GA,39,Camden,Georgia Coast
4227633,Umbrella Cut,,,31.02718,-81.47871,CHN,GA,39,Camden,Georgia Coast
4227687,Union Carbide Plant Airstrip,,,30.94218,-81.53177,AIRP,GA,39,Camden,Georgia Coast
4228055,Upper Hog Pen,,,31.09828,-81.91067,STMB,GA,39,Camden,Georgia Coast
4228056,Upper Hog Pen Bluff,,,31.09689,-81.91095,CLF,GA,39,Camden,Georgia Coast
4228143,Vacuna (historical),,,30.78023,-81.68733,PPLQ,GA,39,Camden,Georgia Coast
4228391,Victory Cemetery,,,31.0469,-81.86206,CMTY,GA,39,Camden,Georgia Coast
4228638,WCGA-AM (Woodbine),,,30.9319,-81.70844,TOWR,GA,39,Camden,Georgia Coast
4228684,WECC-AM (Saint Marys),,,30.76357,-81.61093,TOWR,GA,39,Camden,Georgia Coast
4228744,WHJX-FM (Brunswick),,,30.8219,-81.73594,TOWR,GA,39,Camden,Georgia Coast
4228753,WIOI-FM (Brunswick),,,30.82162,-81.73677,TOWR,GA,39,Camden,Georgia Coast
4228776,WKBX-FM (Kingsland),,,30.80135,-81.67844,TOWR,GA,39,Camden,Georgia Coast
4229225,Walker Swamp,,,30.92163,-81.70066,SWMP,GA,39,Camden,Georgia Coast
4229226,Walker Swamp Island,,,30.92801,-81.71233,ISL,GA,39,Camden,Georgia Coast
4229739,Waverly Creek,,,31.04523,-81.68649,STM,GA,39,Camden,Georgia Coast
4229740,Waverly,,,31.09579,-81.72261,PPL,GA,39,Camden,Georgia Coast
4229746,Waverly Plantation,,,31.08162,-81.72622,,GA,39,Camden,Georgia Coast
4229747,Waverly Swamp,,,31.08456,-81.76764,SWMP,GA,39,Camden,Georgia Coast
4229749,Waverly United Methodist Church,,,31.0969,-81.72927,CH,GA,39,Camden,Georgia Coast
4230372,Westlight Church,,,30.93912,-81.76677,CH,GA,39,Camden,Georgia Coast
4230560,Whitaker Cemetery,,,30.91495,-81.73122,CMTY,GA,39,Camden,Georgia Coast
4230629,White Oak,,,31.03134,-81.73038,PPL,GA,39,Camden,Georgia Coast
4230641,White Oak Creek,,,30.99495,-81.64733,STM,GA,39,Camden,Georgia Coast
4230656,White Oak Methodist Church,,,31.03023,-81.73372,CH,GA,39,Camden,Georgia Coast
4230661,White Oak Plantation (historical),,,31.03356,-81.72761,,GA,39,Camden,Georgia Coast
4230668,White Oak Swamp,,,31.04662,-81.77483,SWMP,GA,39,Camden,Georgia Coast
4230855,Whitney Lake,,,30.89875,-81.41516,LK,GA,39,Camden,Georgia Coast
4230933,Wild Neck,,,30.98857,-81.69427,CAPE,GA,39,Camden,Georgia Coast
4230985,Wilds Ferry (historical),,,30.74218,-81.69038,RDJCT,GA,39,Camden,Georgia Coast
4231325,Willow Pond,,,30.8295,-81.44289,LK,GA,39,Camden,Georgia Coast
4231665,Wolfbay,,,30.7994,-81.70233,PPLX,GA,39,Camden,Georgia Coast
4231725,Woodbine,,,30.96396,-81.72416,PPLA2,GA,39,Camden,Georgia Coast
4231726,Woodbine Cemetery,,,30.94218,-81.74038,CMTY,GA,39,Camden,Georgia Coast
4231727,Woodbine Church,,,30.9269,-81.69622,CH,GA,39,Camden,Georgia Coast
4231728,Woodbine Elementary School,,,30.9634,-81.70628,SCH,GA,39,Camden,Georgia Coast
4231729,Woodbine Plantation (historical),,,30.96551,-81.73733,,GA,39,Camden,Georgia Coast
4231730,Woodbine School,,,30.96329,-81.70566,SCH,GA,39,Camden,Georgia Coast
4231759,Woodhaven,,,30.80162,-81.70149,PPLX,GA,39,Camden,Georgia Coast
4232038,Wrights Island,,,30.82412,-81.63982,ISL,GA,39,Camden,Georgia Coast
4232044,Wrights Plantation (historical),,,30.76079,-81.65538,,GA,39,Camden,Georgia Coast
4232247,Young Zion Church,,,30.75774,-81.59593,CH,GA,39,Camden,Georgia Coast
4232349,Zion Cemetery,,,30.82996,-81.72122,CMTY,GA,39,Camden,Georgia Coast
4232375,Zion Church (historical),,,30.83023,-81.72149,CH,GA,39,Camden,Georgia Coast
4232442,Zion Rock Church,,,31.02329,-81.80567,CH,GA,39,Camden,Georgia Coast
4232447,Zion Sisters Baptist Church,,,30.80162,-81.834,CH,GA,39,Camden,Georgia Coast
4179910,Antioch Cemetery,,,30.90301,-81.99206,CMTY,GA,49,Charlton,Georgia Coast
4180041,Antioch Church (historical),,,30.90273,-81.99317,CH,GA,49,Charlton,Georgia Coast
4180771,Baileys Branch,,,30.90773,-81.90622,STM,GA,49,Charlton,Georgia Coast
4180799,Baker Branch,,,30.45745,-82.20706,STM,GA,49,Charlton,Georgia Coast
4181026,Barber Branch,,,30.44245,-82.20428,STM,GA,49,Charlton,Georgia Coast
4181249,The Basin,,,30.98273,-81.91706,BAY,GA,49,Charlton,Georgia Coast
4181526,Bear Lake,,,30.95745,-82.1554,LK,GA,49,Charlton,Georgia Coast
4181743,Bee Gum Prairie,,,30.61329,-82.14373,SWMP,GA,49,Charlton,Georgia Coast
4181750,Bee Gum Lake,,,30.62223,-82.13932,LK,GA,49,Charlton,Georgia Coast
4181946,Ben Branch,,,30.75384,-82.03928,STM,GA,49,Charlton,Georgia Coast
4182287,Bethel Cemetery,,,30.84468,-82.07373,CMTY,GA,49,Charlton,Georgia Coast
4182343,Bethel Church,,,30.8444,-82.07262,CH,GA,49,Charlton,Georgia Coast
4182638,Bethone Middle School,,,30.81968,-81.99539,SCH,GA,49,Charlton,Georgia Coast
4182810,Big Bay,,,30.98207,-81.99873,SWMP,GA,49,Charlton,Georgia Coast
4182813,The Big Bend of Saint Marys River,,,30.36829,-82.11317,STMB,GA,49,Charlton,Georgia Coast
4182977,Big Lake,,,30.83884,-82.24485,LK,GA,49,Charlton,Georgia Coast
4183045,Big Water Lake,,,30.9146,-82.28737,LK,GA,49,Charlton,Georgia Coast
4183047,Big Water Prairie,,,30.89523,-82.30096,SWMP,GA,49,Charlton,Georgia Coast
4183087,Billys Lake,,,30.95012,-81.89693,LK,GA,49,Charlton,Georgia Coast
4183088,Billys Lake,,,30.83411,-82.36041,SWMP,GA,49,Charlton,Georgia Coast
4183106,Billys Island,,,30.80522,-82.3404,ISL,GA,49,Charlton,Georgia Coast
4183127,Bird Wing Run,,,30.91106,-82.28346,STM,GA,49,Charlton,Georgia Coast
4183697,Boggy,,,30.52218,-82.1515,PPL,GA,49,Charlton,Georgia Coast
4183751,Boggy Lake,,,30.81523,-82.16234,LK,GA,49,Charlton,Georgia Coast
4183821,Boone Creek,,,30.58107,-82.009,STM,GA,49,Charlton,Georgia Coast
4183824,Boones Creek Cemetery,,,30.57023,-82.05428,CMTY,GA,49,Charlton,Georgia Coast
4183825,Boones Creek School (historical),,,30.5694,-82.05428,SCH,GA,49,Charlton,Georgia Coast
4183839,Boone Creek Church,,,30.56968,-82.05456,CH,GA,49,Charlton,Georgia Coast
4183968,Box Landing,,,31.03023,-81.9065,,GA,49,Charlton,Georgia Coast
4184123,Brandy Bay,,,30.51079,-82.19345,SWMP,GA,49,Charlton,Georgia Coast
4185243,Burch Siding,,,30.88134,-82.01873,,GA,49,Charlton,Georgia Coast
4185407,Bush Island,,,31.01022,-82.34374,ISL,GA,49,Charlton,Georgia Coast
4185409,Bush Lake,,,30.82134,-82.16207,LK,GA,49,Charlton,Georgia Coast
4185762,Calvary Church,,,30.85384,-82.02678,CH,GA,49,Charlton,Georgia Coast
4185911,Camp Cornelia,,,30.74023,-82.12734,CMP,GA,49,Charlton,Georgia Coast
4185979,Camp Island,,,30.87967,-82.33568,ISL,GA,49,Charlton,Georgia Coast
4185985,Camp Lake,,,30.96042,-81.89771,LK,GA,49,Charlton,Georgia Coast
4186010,Camp Pinckney Church,,,30.83801,-81.97595,CH,GA,49,Charlton,Georgia Coast
4186011,Camp Pinkney (historical),,,30.83745,-81.97595,PPLQ,GA,49,Charlton,Georgia Coast
4186072,Camphose Lake,,,30.81995,-82.16401,LK,GA,49,Charlton,Georgia Coast
4186091,Canaday School (historical),,,30.4719,-82.184,SCH,GA,49,Charlton,Georgia Coast
4186157,Caney Branch,,,30.93609,-82.08915,SWMP,GA,49,Charlton,Georgia Coast
4186526,Carters Prairie,,,30.97301,-82.16234,SWMP,GA,49,Charlton,Georgia Coast
4186869,Cedar Hammock,,,30.80495,-82.16679,ISL,GA,49,Charlton,Georgia Coast
4186874,Cedar Hammocks,,,30.9994,-82.03817,ISL,GA,49,Charlton,Georgia Coast
